IMG_3464.JPG,499752.5,1969020,502,90,412,0.182999102,0.183238348,0.183118725
IMG_3465.JPG,499500,1968968,501,90,411,0.182554929,0.182793595,0.182674262
IMG_3466.JPG,499247,1968910,502.5,87,415.5,0.184553706,0.184794985,0.184674345
IMG_3467.JPG,498999,1968853,504,87,417,0.185219965,0.185462115,0.18534104
IMG_3468.JPG,498749.5,1968791,503,87,416,0.184775792,0.185017362,0.184896577
IMG_3469.JPG,498496,1968725,502,87,415,0.18433162,0.184572608,0.184452114
IMG_3470.JPG,498243,1968651,503.5,84,419.5,0.186330396,0.186573998,0.186452197
IMG_3471.JPG,497995,1968584,501,84,417,0.185219965,0.185462115,0.18534104
IMG_3472.JPG,497741,1968536.5,495,84,411,0.182554929,0.182793595,0.182674262
IMG_3473.JPG,497435.5,1968509.5,500,84,416,0.184775792,0.185017362,0.184896577
IMG_3474.JPG,497184,1968511,509,81,428,0.190105863,0.190354401,0.190230132
IMG_3475.JPG,496938,1968527,512.5,81,431.5,0.191660467,0.191911037,0.191785752
IMG_3476.JPG,496692,1968549,513,81,432,0.191882553,0.192133414,0.192007984
IMG_3477.JPG,496444.5,1968573.5,512,81,431,0.191438381,0.191688661,0.191563521
IMG_3478.JPG,496196,1968598,509,80,429,0.190550036,0.190799154,0.190674595
IMG_3479.JPG,495942.5,1968617,505,80,425,0.188773345,0.189020141,0.188896743
IMG_3480.JPG,495683,1968629,497,80,417,0.185219965,0.185462115,0.18534104
IMG_3481.JPG,495420.5,1968635,494.5,80,414.5,0.184109533,0.184350232,0.184229883
IMG_3482.JPG,495159,1968638,493,81,412,0.182999102,0.183238348,0.183118725
IMG_3483.JPG,494900,1968640,490,81,409,0.181666584,0.181904089,0.181785336
IMG_3484.JPG,494640,1968642,487,81,406,0.180334066,0.180569829,0.180451948
IMG_3485.JPG,494380,1968645.5,487.5,81,406.5,0.180556153,0.180792205,0.180674179
IMG_3486.JPG,494073,1968646,489.5,81,408.5,0.181444498,0.181681712,0.181563105
IMG_3487.JPG,493820,1968639,490,81,409,0.181666584,0.181904089,0.181785336
IMG_3488.JPG,493568.5,1968633.5,488.5,81,407.5,0.181000325,0.181236959,0.181118642
IMG_3489.JPG,493316,1968629,491,83,408,0.181222412,0.181459335,0.181340874
IMG_3490.JPG,493058.5,1968625.5,488,83,405,0.179889894,0.180125076,0.180007485
IMG_3491.JPG,492800,1968627,488,83,405,0.179889894,0.180125076,0.180007485
IMG_3492.JPG,492545,1968645,487,83,404,0.179445721,0.179680322,0.179563022
IMG_3493.JPG,492291,1968674,485,81,404,0.179445721,0.179680322,0.179563022
IMG_3494.JPG,492037,1968701,484.5,81,403.5,0.179223635,0.179457946,0.17934079
IMG_3495.JPG,491781,1968710,481,81,400,0.177669031,0.177901309,0.17778517
IMG_3496.JPG,491526,1968686,481,81,400,0.177669031,0.177901309,0.17778517
IMG_3497.JPG,491273,1968637,479,80,399,0.177224858,0.177456556,0.177340707
IMG_3498.JPG,491021.5,1968582.5,479,80,399,0.177224858,0.177456556,0.177340707
IMG_3499.JPG,490769,1968535,478,80,398,0.176780686,0.177011803,0.176896244
IMG_3500.JPG,490466,1968489,476,78,398,0.176780686,0.177011803,0.176896244
IMG_3501.JPG,490208,1968465,470,78,392,0.17411565,0.174343283,0.174229467
IMG_3502.JPG,489948,1968457,467,78,389,0.172783133,0.173009023,0.172896078
IMG_3503.JPG,489691.5,1968464.5,469,78,391,0.173671478,0.17389853,0.173785004
IMG_3504.JPG,489435,1968476,468,75,393,0.174559823,0.174788036,0.17467393
IMG_3505.JPG,489174,1968490,467,75,392,0.17411565,0.174343283,0.174229467
IMG_3506.JPG,488915,1968508,467,75,392,0.17411565,0.174343283,0.174229467
IMG_3507.JPG,488659,1968523,472.5,75,397.5,0.1765586,0.176789426,0.176674013
IMG_3508.JPG,488404,1968528,471,72,399,0.177224858,0.177456556,0.177340707
IMG_3509.JPG,488150,1968527,465.5,72,393.5,0.174781909,0.175010413,0.174896161
IMG_3510.JPG,487895,1968532,468,72,396,0.175892341,0.176122296,0.176007318
IMG_3511.JPG,487641.5,1968542.5,475,72,403,0.179001549,0.179235569,0.179118559
IMG_3512.JPG,487388,1968554,479,69,410,0.182110757,0.182348842,0.182229799
IMG_3513.JPG,487133,1968565,476,69,407,0.180778239,0.181014582,0.180896411
IMG_3514.JPG,486878,1968577,474,69,405,0.179889894,0.180125076,0.180007485
IMG_3515.JPG,486623,1968591.5,474,69,405,0.179889894,0.180125076,0.180007485
IMG_3516.JPG,486321.5,1968607.5,477,66,411,0.182554929,0.182793595,0.182674262
IMG_3517.JPG,486073,1968619,474,66,408,0.181222412,0.181459335,0.181340874
IMG_3518.JPG,485820.5,1968635.5,476.5,66,410.5,0.182332843,0.182571219,0.182452031
IMG_3519.JPG,485569,1968654,481,63,418,0.185664137,0.185906868,0.185785503
IMG_3520.JPG,485320.5,1968677.5,483,63,420,0.186552483,0.186796375,0.186674429
IMG_3521.JPG,485074,1968701,482,63,419,0.18610831,0.186351621,0.186229966
IMG_3522.JPG,484826,1968728.5,478,63,415,0.18433162,0.184572608,0.184452114
IMG_3523.JPG,484574,1968750,472,61,411,0.182554929,0.182793595,0.182674262
IMG_3524.JPG,484318,1968769.5,466.5,58,408.5,0.181444498,0.181681712,0.181563105
IMG_3525.JPG,484062,1968794,466,58,408,0.181222412,0.181459335,0.181340874
IMG_3526.JPG,483811,1968820,465,58,407,0.180778239,0.181014582,0.180896411
IMG_3527.JPG,483511,1968849,461.5,55,406.5,0.180556153,0.180792205,0.180674179
IMG_3528.JPG,483311,1968865,459.5,55,404.5,0.179667808,0.179902699,0.179785253
IMG_3529.JPG,483011,1968885,458.5,55,403.5,0.179223635,0.179457946,0.17934079
IMG_3530.JPG,482763,1968906,461,55,406,0.180334066,0.180569829,0.180451948
IMG_3531.JPG,482514.5,1968921,458,55,403,0.179001549,0.179235569,0.179118559
IMG_3532.JPG,482265,1968936,453,55,398,0.176780686,0.177011803,0.176896244
IMG_3533.JPG,482015.5,1968953.5,453,55,398,0.176780686,0.177011803,0.176896244
IMG_3534.JPG,481766,1968972,454,55,399,0.177224858,0.177456556,0.177340707
IMG_3535.JPG,481523.5,1968992,457.5,54,403.5,0.179223635,0.179457946,0.17934079
IMG_3536.JPG,481284,1969010,458,54,404,0.179445721,0.179680322,0.179563022
IMG_3537.JPG,481042,1969017.5,451.5,54,397.5,0.1765586,0.176789426,0.176674013
IMG_3538.JPG,480795,1969020,452,54,398,0.176780686,0.177011803,0.176896244
IMG_3539.JPG,480547.5,1969016,459.5,54,405.5,0.18011198,0.180347452,0.180229716
IMG_3540.JPG,480302,1969012,469,54,415,0.18433162,0.184572608,0.184452114
IMG_3541.JPG,480057,1969003,478,54,424,0.188329173,0.188575388,0.18845228
IMG_3542.JPG,479815,1968989,480,54,426,0.189217518,0.189464894,0.189341206
IMG_3543.JPG,479531,1968973,479,54,425,0.188773345,0.189020141,0.188896743
IMG_3544.JPG,479292,1968953.5,476,54,422,0.187440828,0.187685881,0.187563354
IMG_3545.JPG,479053,1968930,473,54,419,0.18610831,0.186351621,0.186229966
IMG_3546.JPG,478814,1968905.5,473.5,54,419.5,0.186330396,0.186573998,0.186452197
IMG_3547.JPG,478575,1968871,471,54,417,0.185219965,0.185462115,0.18534104
IMG_3548.JPG,478337,1968830,472.5,54,418.5,0.185886224,0.186129245,0.186007734
IMG_3549.JPG,478098,1968782,478,54,424,0.188329173,0.188575388,0.18845228
IMG_3550.JPG,477863,1968727,484,54,430,0.190994208,0.191243907,0.191119058
IMG_3551.JPG,477628,1968671,489,55,434,0.192770899,0.19302292,0.19289691
IMG_3552.JPG,477387,1968621,492.5,54,438.5,0.194769675,0.19502431,0.194896993
IMG_3553.JPG,477142,1968593,501,54,447,0.198545142,0.198804713,0.198674928
IMG_3554.JPG,476900,1968587.5,508.5,54,454.5,0.201876436,0.202140363,0.2020084
IMG_3555.JPG,476660,1968587,516,53,463,0.205651903,0.205920765,0.205786334
IMG_3556.JPG,476370,1968581,522,53,469,0.208316939,0.208589285,0.208453112
IMG_3557.JPG,476130.5,1968583,522,53,469,0.208316939,0.208589285,0.208453112
IMG_3558.JPG,475892,1968596,517,53,464,0.206096076,0.206365519,0.206230797
IMG_3559.JPG,475645,1968609.5,511.5,54,457.5,0.203208954,0.203474622,0.203341788
IMG_3560.JPG,475393,1968625,508,54,454,0.20165435,0.201917986,0.201786168
IMG_3561.JPG,475143.5,1968641.5,511.5,54,457.5,0.203208954,0.203474622,0.203341788
IMG_3562.JPG,474898,1968660,516,54,462,0.205207731,0.205476012,0.205341871
IMG_3563.JPG,474656,1968677.5,519.5,53,466.5,0.207206507,0.207477402,0.207341955
IMG_3564.JPG,474407,1968685,519,53,466,0.206984421,0.207255025,0.207119723
IMG_3565.JPG,474154.5,1968688.5,515,53,462,0.205207731,0.205476012,0.205341871
IMG_3566.JPG,473906,1968696,518,53,465,0.206540249,0.206810272,0.20667526
IMG_3567.JPG,473662,1968700,517.5,53,464.5,0.206318162,0.206587895,0.206453029
IMG_3568.JPG,473415,1968694,513,53,460,0.204319386,0.204586506,0.204452946
IMG_3569.JPG,473163,1968676,502,53,449,0.199433487,0.19969422,0.199563853
IMG_3570.JPG,472908,1968658,500,53,447,0.198545142,0.198804713,0.198674928
IMG_3571.JPG,472608,1968651,502,53,449,0.199433487,0.19969422,0.199563853
IMG_3572.JPG,472358.5,1968651,504.5,53,451.5,0.200543919,0.200806103,0.200675011
IMG_3573.JPG,472114,1968653,511,53,458,0.203431041,0.203696999,0.20356402
IMG_3574.JPG,471869.5,1968656,507.5,52,455.5,0.202320609,0.202585116,0.202452862
IMG_3575.JPG,471621,1968652,506,52,454,0.20165435,0.201917986,0.201786168
IMG_3576.JPG,471374.5,1968639,506.5,52,454.5,0.201876436,0.202140363,0.2020084
IMG_3577.JPG,471127,1968609,510,52,458,0.203431041,0.203696999,0.20356402
IMG_3578.JPG,470877,1968573.5,510,51,459,0.203875213,0.204141752,0.204008483
IMG_3579.JPG,470631,1968552,512,51,461,0.204763558,0.205031259,0.204897409
IMG_3580.JPG,470386.5,1968552,507.5,51,456.5,0.202764782,0.203029869,0.202897325
IMG_3581.JPG,470141,1968560,507,51,456,0.202542695,0.202807492,0.202675094
IMG_3582.JPG,469895.5,1968584.5,508.5,51,457.5,0.203208954,0.203474622,0.203341788
IMG_3583.JPG,469606,1968629.5,508,51,457,0.202986868,0.203252246,0.203119557
IMG_3584.JPG,469412,1968655.5,508,51,457,0.202986868,0.203252246,0.203119557
IMG_3585.JPG,469167,1968680,506,51,455,0.202098523,0.202362739,0.202230631
IMG_3586.JPG,468925,1968698,506.5,52,454.5,0.201876436,0.202140363,0.2020084
IMG_3587.JPG,468634,1968711,505.5,52,453.5,0.201432264,0.201695609,0.201563937
IMG_3588.JPG,468386,1968721,504,52,452,0.200766005,0.201028479,0.200897242
IMG_3589.JPG,468136,1968729,500.5,52,448.5,0.199211401,0.199471843,0.199341622
IMG_3590.JPG,467885,1968731,502,53,449,0.199433487,0.19969422,0.199563853
IMG_3591.JPG,467634.5,1968723.5,506,53,453,0.201210178,0.201473233,0.201341705
IMG_3592.JPG,467392,1968705,513,53,460,0.204319386,0.204586506,0.204452946
IMG_3593.JPG,467157,1968674.5,513.5,53,460.5,0.204541472,0.204808882,0.204675177
IMG_3594.JPG,466924,1968645,510,54,456,0.202542695,0.202807492,0.202675094
IMG_3595.JPG,466690.5,1968621.5,505.5,54,451.5,0.200543919,0.200806103,0.200675011
IMG_3596.JPG,466457,1968601,501,54,447,0.198545142,0.198804713,0.198674928
IMG_3597.JPG,466224,1968579,501.5,54,447.5,0.198767228,0.19902709,0.198897159
IMG_3598.JPG,465986,1968565,502,56,446,0.19810097,0.19835996,0.198230465
IMG_3599.JPG,465694,1968554,501,56,445,0.197656797,0.197915206,0.197786002
IMG_3600.JPG,465446.5,1968552.5,499,56,443,0.196768452,0.1970257,0.196897076
IMG_3601.JPG,465203,1968567,499,56,443,0.196768452,0.1970257,0.196897076
IMG_3602.JPG,464960.5,1968590.5,498,58,440,0.195435934,0.19569144,0.195563687
IMG_3603.JPG,464715,1968608,495,58,437,0.194103416,0.19435718,0.194230298
IMG_3604.JPG,464470,1968626.5,495.5,58,437.5,0.194325503,0.194579557,0.19445253
IMG_3605.JPG,464229,1968657,498,58,440,0.195435934,0.19569144,0.195563687
IMG_3606.JPG,463990,1968691.5,506.5,60,446.5,0.198323056,0.198582336,0.198452696
IMG_3607.JPG,463750,1968719,512,60,452,0.200766005,0.201028479,0.200897242
IMG_3608.JPG,463511.5,1968735,513,60,453,0.201210178,0.201473233,0.201341705
IMG_3609.JPG,463273,1968745,517,60,457,0.202986868,0.203252246,0.203119557
IMG_3610.JPG,463030.5,1968757.5,518,61,457,0.202986868,0.203252246,0.203119557
IMG_3611.JPG,462785,1968772,522,61,461,0.204763558,0.205031259,0.204897409
IMG_3612.JPG,462491,1968802,533,61,472,0.209649457,0.209923545,0.209786501
IMG_3613.JPG,462244.5,1968824.5,537.5,61,476.5,0.211648233,0.211924935,0.211786584
IMG_3614.JPG,462046.5,1968838,542,62,480,0.213202837,0.213481571,0.213342204
IMG_3615.JPG,461751.5,1968845,549,62,487,0.216312045,0.216594844,0.216453445
IMG_3616.JPG,461504,1968832,550,62,488,0.216756218,0.217039597,0.216897908
IMG_3617.JPG,461252.5,1968808,548.5,62,486.5,0.216089959,0.216372467,0.216231213
IMG_3618.JPG,460999,1968776,548,62,486,0.215867873,0.216150091,0.216008982
IMG_3619.JPG,460746.5,1968759.5,548.5,62,486.5,0.216089959,0.216372467,0.216231213
IMG_3620.JPG,460497,1968750,553,62,491,0.218088736,0.218373857,0.218231296
IMG_3621.JPG,460254,1968742.5,558,62,496,0.220309598,0.220597623,0.220453611
IMG_3622.JPG,460008,1968748,548,63,485,0.2154237,0.215705337,0.215564519
IMG_3623.JPG,459754,1968770,539,63,476,0.211426147,0.211702558,0.211564352
IMG_3624.JPG,459503,1968809,539,63,476,0.211426147,0.211702558,0.211564352
IMG_3625.JPG,459264,1968852,549,63,486,0.215867873,0.216150091,0.216008982
IMG_3626.JPG,459031,1968885,558,64,494,0.219421253,0.219708117,0.219564685
IMG_3627.JPG,458796,1968912,553.5,64,489.5,0.217422477,0.217706727,0.217564602
IMG_3628.JPG,458500.5,1968938.5,543,64,479,0.212758665,0.213036818,0.212897741
IMG_3629.JPG,458246,1968956,533,64,469,0.208316939,0.208589285,0.208453112
IMG_3630.JPG,457985.5,1968969,528,64,464,0.206096076,0.206365519,0.206230797
IMG_3631.JPG,457720,1968977,513,64,449,0.199433487,0.19969422,0.199563853
IMG_3632.JPG,457453.5,1968987,516,64,452,0.200766005,0.201028479,0.200897242
IMG_3633.JPG,457195,1968999,522,65,457,0.202986868,0.203252246,0.203119557
IMG_3634.JPG,456941.5,1969002.5,525,65,460,0.204319386,0.204586506,0.204452946
IMG_3635.JPG,456687,1968998,523,65,458,0.203431041,0.203696999,0.20356402
IMG_3636.JPG,456431,1968989,523,65,458,0.203431041,0.203696999,0.20356402
IMG_3637.JPG,456177,1968975,526,64,462,0.205207731,0.205476012,0.205341871
IMG_3638.JPG,455918.5,1968956,530,64,466,0.206984421,0.207255025,0.207119723
IMG_3639.JPG,455657,1968938,538,64,474,0.210537802,0.210813051,0.210675427
IMG_3640.JPG,455401,1968928,548,64,484,0.214979528,0.215260584,0.215120056
IMG_3641.JPG,455146,1968919,551,63,488,0.216756218,0.217039597,0.216897908
IMG_3642.JPG,454889.5,1968902,552.5,63,489.5,0.217422477,0.217706727,0.217564602
IMG_3643.JPG,454582,1968882.5,552,63,489,0.21720039,0.217484351,0.21734237
IMG_3644.JPG,454328,1968871,553,63,490,0.217644563,0.217929104,0.217786833
IMG_3645.JPG,454066,1968861.5,544,62,482,0.214091182,0.214371078,0.21423113
IMG_3646.JPG,453799,1968860,539,62,477,0.211870319,0.212147311,0.212008815
IMG_3647.JPG,453533.5,1968867.5,534,62,472,0.209649457,0.209923545,0.209786501
IMG_3648.JPG,453267,1968884,526,61,465,0.206540249,0.206810272,0.20667526
IMG_3649.JPG,452996.5,1968898,521.5,61,460.5,0.204541472,0.204808882,0.204675177
IMG_3650.JPG,452723,1968915,515,61,454,0.20165435,0.201917986,0.201786168
IMG_3651.JPG,452447,1968940,514,61,453,0.201210178,0.201473233,0.201341705
IMG_3652.JPG,452171,1968962,514,60,454,0.20165435,0.201917986,0.201786168
IMG_3653.JPG,451902,1968977.5,516,60,456,0.202542695,0.202807492,0.202675094
IMG_3654.JPG,451633,1968979,515,60,455,0.202098523,0.202362739,0.202230631
IMG_3655.JPG,451363,1968971,515.5,59,456.5,0.202764782,0.203029869,0.202897325
IMG_3656.JPG,451096,1968959,516,59,457,0.202986868,0.203252246,0.203119557
IMG_3657.JPG,450832.5,1968934.5,512.5,59,453.5,0.201432264,0.201695609,0.201563937
IMG_3658.JPG,450519,1968880,503,59,444,0.197212624,0.197470453,0.197341539
IMG_3659.JPG,450258,1968814,489,57,432,0.191882553,0.192133414,0.192007984
IMG_3660.JPG,449995,1968745,480.5,57,423.5,0.188107087,0.188353011,0.188230049
IMG_3661.JPG,449726,1968701,475,57,418,0.185664137,0.185906868,0.185785503
IMG_3662.JPG,449455,1968693,473,57,416,0.184775792,0.185017362,0.184896577
IMG_3663.JPG,449188,1968701,470,55,415,0.18433162,0.184572608,0.184452114
IMG_3664.JPG,448931,1968632.5,457.5,55,402.5,0.178779462,0.179013192,0.178896327
IMG_3665.JPG,448711,1968477,455,55,400,0.177669031,0.177901309,0.17778517
IMG_3666.JPG,448565,1968266,470,55,415,0.18433162,0.184572608,0.184452114
IMG_3667.JPG,448489,1968029,477,57,420,0.186552483,0.186796375,0.186674429
IMG_3668.JPG,448483,1967773,473,57,416,0.184775792,0.185017362,0.184896577
IMG_3669.JPG,448528,1967510,466,57,409,0.181666584,0.181904089,0.181785336
IMG_3670.JPG,448635.5,1967258.5,461,57,404,0.179445721,0.179680322,0.179563022
IMG_3671.JPG,448791,1967024,465,64,401,0.178113204,0.178346062,0.178229633
IMG_3672.JPG,448990,1966740,464,64,400,0.177669031,0.177901309,0.17778517
IMG_3673.JPG,449141,1966493.5,460.5,64,396.5,0.176114427,0.176344673,0.17622955
IMG_3674.JPG,449260,1966238,463,64,399,0.177224858,0.177456556,0.177340707
IMG_3675.JPG,449321,1965974,466.5,68,398.5,0.177002772,0.177234179,0.177118476
IMG_3676.JPG,449349,1965707,464,68,396,0.175892341,0.176122296,0.176007318
IMG_3677.JPG,449365.5,1965437,461,68,393,0.174559823,0.174788036,0.17467393
IMG_3678.JPG,449369,1965165,457,73,384,0.17056227,0.170785257,0.170673763
IMG_3679.JPG,449371,1964889,461.5,73,388.5,0.172561046,0.172786647,0.172673846
IMG_3680.JPG,449369,1964611,452,73,379,0.168341407,0.16856149,0.168451449
IMG_3681.JPG,449355,1964330.5,445,73,372,0.165232199,0.165448218,0.165340208
IMG_3682.JPG,449364,1964044,432,77,355,0.157681265,0.157887412,0.157784338
IMG_3683.JPG,449402.5,1963757,428.5,77,351.5,0.156126661,0.156330775,0.156228718
IMG_3684.JPG,449460,1963474,430,77,353,0.15679292,0.156997905,0.156895413
IMG_3685.JPG,449545,1963144,431,75,356,0.158125438,0.158332165,0.158228801
IMG_3686.JPG,449638.5,1962881,434,75,359,0.159457955,0.159666425,0.15956219
IMG_3687.JPG,449750,1962622,438,75,363,0.161234646,0.161445438,0.161340042
IMG_3688.JPG,449856.5,1962365,439.5,75,364.5,0.161900905,0.162112568,0.162006736
IMG_3689.JPG,449946,1962106,438,70,368,0.163455509,0.163669204,0.163562356
IMG_3690.JPG,450019,1961841,430,70,360,0.159902128,0.160111178,0.160006653
IMG_3691.JPG,450064,1961567,432,70,362,0.160790473,0.161000685,0.160895579
IMG_3692.JPG,450074.5,1961293,430,70,360,0.159902128,0.160111178,0.160006653
IMG_3693.JPG,450090,1961014,419,66,353,0.15679292,0.156997905,0.156895413
IMG_3694.JPG,450206,1960750.5,407,66,341,0.151462849,0.151660866,0.151561858
IMG_3695.JPG,450414,1960539,393,66,327,0.145244433,0.14543432,0.145339377
IMG_3696.JPG,450696.5,1960429.5,391,69,322,0.14302357,0.143210554,0.143117062
IMG_3697.JPG,450987,1960415,405,69,336,0.149241986,0.1494371,0.149339543
IMG_3698.JPG,451260,1960413,411,69,342,0.151907022,0.152105619,0.15200632
IMG_3699.JPG,451582,1960396,415,72,343,0.152351194,0.152550373,0.152450783
IMG_3700.JPG,451846,1960370,423,72,351,0.155904575,0.156108399,0.156006487
IMG_3701.JPG,452108.5,1960339.5,430.5,72,358.5,0.159235869,0.159444048,0.159339959
IMG_3702.JPG,452371,1960310,441,69,372,0.165232199,0.165448218,0.165340208
IMG_3703.JPG,452632,1960306,448,71,377,0.167453062,0.167671984,0.167562523
IMG_3704.JPG,452885,1960309,454,71,383,0.170118097,0.170340504,0.1702293
IMG_3705.JPG,453136.5,1960313,454,71,383,0.170118097,0.170340504,0.1702293
IMG_3706.JPG,453392,1960315,455,71,384,0.17056227,0.170785257,0.170673763
IMG_3707.JPG,453652.5,1960314.5,462,74,388,0.17233896,0.17256427,0.172451615
IMG_3708.JPG,453913,1960308,463,74,389,0.172783133,0.173009023,0.172896078
IMG_3709.JPG,454175.5,1960305.5,461.5,74,387.5,0.172116874,0.172341893,0.172229384
IMG_3710.JPG,454439,1960304,457,74,383,0.170118097,0.170340504,0.1702293
IMG_3711.JPG,454704,1960290.5,453.5,77,376.5,0.167230975,0.167449607,0.167340291
IMG_3712.JPG,454971,1960274,451,77,374,0.166120544,0.166337724,0.166229134
IMG_3713.JPG,455238,1960274.5,449,77,372,0.165232199,0.165448218,0.165340208
IMG_3714.JPG,455558.5,1960299,450.5,78,372.5,0.165454285,0.165670594,0.16556244
IMG_3715.JPG,455828,1960316,450,78,372,0.165232199,0.165448218,0.165340208
IMG_3716.JPG,456099.5,1960329,453.5,78,375.5,0.166786803,0.167004854,0.166895828
IMG_3717.JPG,456374,1960337,453,78,375,0.166564717,0.166782477,0.166673597
IMG_3718.JPG,456651.5,1960341.5,450,78,372,0.165232199,0.165448218,0.165340208
IMG_3719.JPG,456930,1960354,448,78,370,0.164343854,0.164558711,0.164451282
IMG_3720.JPG,457213.5,1960381.5,447.5,78,369.5,0.164121767,0.164336334,0.164229051
IMG_3721.JPG,457498,1960410,450,77,373,0.165676371,0.165892971,0.165784671
IMG_3722.JPG,457780,1960432.5,456.5,77,379.5,0.168563493,0.168783867,0.16867368
IMG_3723.JPG,458056,1960453,459,79,380,0.168785579,0.169006244,0.168895912
IMG_3724.JPG,458326.5,1960468.5,459.5,79,380.5,0.169007666,0.16922862,0.169118143
IMG_3725.JPG,458596,1960476,455,77,378,0.167897234,0.168116737,0.168006986
IMG_3726.JPG,458867,1960478.5,450.5,77,373.5,0.165898458,0.166115347,0.166006903
IMG_3727.JPG,459136,1960478,451,77,374,0.166120544,0.166337724,0.166229134
